lastUpdated,code,level,created,name,id,offlineLevels,code,lastUpdated,id,level,created,name,shortName,description,contactPerson,path,openingDate,email,address,url,phoneNumber,closedDate,geometry,comment,code,created,lastUpdated,name,id,shortName,symbol,color,geometry
2023-12-29T13:48:22.115,,,,,,,,,,6,2023-12-29T13:48:22.081,Fukwe,Fukwe,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/Kz67ttUyREb/t3geQ4L5YyO/nG8uoFyrcyG",2023-01-01T00:00:00.000,,,,,,,,,,,,nG8uoFyrcyG,,,,
2023-12-29T14:12:55.770,,,,,,,,,,6,2023-12-29T14:12:55.706,Fumba,Fumba,,,"/NLsvt0iBEyq/UvekxcAnx2W/G9cUOSP7XMy/gpkyxDBMwi1/rcMRdYNCEvW/eKuiz9G4cgi",2023-01-01T00:00:00.000,,,,,,,,,,,,eKuiz9G4cgi,,,,
2023-12-29T13:47:01.610,,,,,,,,,,6,2023-12-29T13:47:01.531,Fumbwe,Fumbwe,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/rwdMlmZfRak/BA5xQXunQUW/JfzyF7U5Ck7",2023-01-01T00:00:00.000,,,,,,,,,,,,JfzyF7U5Ck7,,,,
2023-12-29T14:31:11.068,,,,,,,,,,4,2023-12-29T14:31:10.989,Fumbwe,Fumbwe,,,"/NLsvt0iBEyq/qtB5YKGpetQ/FYWwHHg36JQ/z1fDjf0THiz",2023-01-01T00:00:00.000,,,,,,,,,,,,z1fDjf0THiz,,,,
2023-12-29T14:00:57.751,,,,,,,,,,6,2023-12-29T14:00:57.697,Futi,Futi,,,"/NLsvt0iBEyq/UvekxcAnx2W/RReyheIcFTS/vITsppRpNgt/yDXUvsK0HEQ/BejJjSlq2gt",2023-01-01T00:00:00.000,,,,,,,,,,,,BejJjSlq2gt,,,,
2023-12-29T13:15:26.419,,,,,,,,,,6,2023-12-29T13:15:26.399,Gabiro,Gabiro,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/m2hUjpd9o1t/tRamrPtTyvz/DJaGRnD9WSo",2023-01-01T00:00:00.000,,,,,,,,,,,,DJaGRnD9WSo,,,,
2023-12-29T13:27:18.826,,,,,,,,,,5,2023-12-29T13:27:18.807,Gabiro,Gabiro,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/EkMwFW4MfT6/sozablZuVlP",2023-01-01T00:00:00.000,,,,,,,,,,,,sozablZuVlP,,,,
2023-12-29T13:51:19.785,,,,,,,,,,5,2023-12-29T13:51:19.722,Gacaca,Gacaca,,,"/NLsvt0iBEyq/UvekxcAnx2W/MhuotIEABst/MI9F9zr0lGv/FovETXuynD1",2023-01-01T00:00:00.000,,,,,,,,,,,,FovETXuynD1,,,,
2023-12-29T13:15:59.482,,,,,,,,,,6,2023-12-29T13:15:59.466,Gacaca,Gacaca,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/SaWlvv2UKGa/vmukjHmAi3k/oFlEDWipaIh",2023-01-01T00:00:00.000,,,,,,,,,,,,oFlEDWipaIh,,,,
2023-12-29T14:21:16.199,,,,,,,,,,4,2023-12-29T14:21:16.138,Gacaca,Gacaca,,,"/NLsvt0iBEyq/OMhvoA1PDd5/RfaoNcYhdRF/WJCoou665Lq",2023-01-01T00:00:00.000,,,,,,,,,,,,WJCoou665Lq,,,,
2023-12-29T14:07:05.542,,,,,,,,,,6,2023-12-29T14:07:05.490,Gacamahembe,Gacamahembe,,,"/NLsvt0iBEyq/UvekxcAnx2W/MhuotIEABst/ImqZVr49FYW/MMxUebTJyT0/ydd1wPYnlQI",2023-01-01T00:00:00.000,,,,,,,,,,,,ydd1wPYnlQI,,,,
2023-12-29T14:24:20.151,,,,,,,,,,6,2023-12-29T14:24:20.085,Gaceceri,Gaceceri,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/Dx69guFz5u7/iWSysLd8QGS/nc4bcn5RF7Z",2023-01-01T00:00:00.000,,,,,,,,,,,,nc4bcn5RF7Z,,,,
2023-12-29T14:19:21.506,,,,,,,,,,6,2023-12-29T14:19:21.435,Gacemeri,Gacemeri,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/EntbC1XPAqi/sFRYYPrV4ew/cjw3s5sVP3q",2023-01-01T00:00:00.000,,,,,,,,,,,,cjw3s5sVP3q,,,,
2023-12-29T14:50:14.120,,,,,,,,,,6,2023-12-29T14:50:14.062,Gacenshero,Gacenshero,,,"/NLsvt0iBEyq/UvekxcAnx2W/RReyheIcFTS/TysYKOq4lyK/MGq0MV8u27e/GNz9jQVxh7f",2023-01-01T00:00:00.000,,,,,,,,,,,,GNz9jQVxh7f,,,,
2023-12-29T14:22:46.073,,,,,,,,,,6,2023-12-29T14:22:45.989,Gacinyiro,Gacinyiro,,,"/NLsvt0iBEyq/OMhvoA1PDd5/RfaoNcYhdRF/WEVHzjpZi85/sgHDJQSGBMM/VDR9fEqGx3n",2023-01-01T00:00:00.000,,,,,,,,,,,,VDR9fEqGx3n,,,,
2023-12-29T13:44:42.877,,,,,,,,,,6,2023-12-29T13:44:42.835,Gacoko,Gacoko,,,"/NLsvt0iBEyq/d3sGVyQqwe5/cM2P652eYaG/OUuqW7x8gVw/piwgkDClMyp/c6E41qr5kLM",2023-01-01T00:00:00.000,,,,,,,,,,,,c6E41qr5kLM,,,,
2023-12-29T14:21:40.058,,,,,,,,,,6,2023-12-29T14:21:39.981,Gacondo,Gacondo,,,"/NLsvt0iBEyq/OMhvoA1PDd5/RfaoNcYhdRF/ByCfccevKVm/NkPLTmU8zck/klws50FxGN9",2023-01-01T00:00:00.000,,,,,,,,,,,,klws50FxGN9,,,,
2023-12-29T13:26:44.292,,,,,,,,,,5,2023-12-29T13:26:44.276,Gacu,Gacu,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/J3Aq5Uup7Bn/yc8KOwWvB2a",2023-01-01T00:00:00.000,,,,,,,,,,,,yc8KOwWvB2a,,,,
2023-12-29T13:57:36.205,,,,,,,,,,6,2023-12-29T13:57:36.168,Gacuba,Gacuba,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/xlsfd2R5T2e/ExAY1kGuleG/ZnqPLumaBm3",2023-01-01T00:00:00.000,,,,,,,,,,,,ZnqPLumaBm3,,,,
2023-12-29T14:50:33.123,,,,,,,,,,6,2023-12-29T14:50:33.059,"Gacuba I","Gacuba I",,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/nV0aBXj9pL6/A4vDzmbsV06/CFFyEUwu3h4",2023-01-01T00:00:00.000,,,,,,,,,,,,CFFyEUwu3h4,,,,
2023-12-29T14:50:33.765,,,,,,,,,,6,2023-12-29T14:50:33.707,"Gacuba Ii","Gacuba Ii",,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/nV0aBXj9pL6/A4vDzmbsV06/X5DZjB5HISJ",2023-01-01T00:00:00.000,,,,,,,,,,,,X5DZjB5HISJ,,,,
2023-12-29T14:56:19.155,,,,,,,,,,6,2023-12-29T14:56:19.101,Gacucu,Gacucu,,,"/NLsvt0iBEyq/qtB5YKGpetQ/tiOxwPjTxGh/gHR9LInHHG0/xzEnVIKPkLx/koGkvJRa07i",2023-01-01T00:00:00.000,,,,,,,,,,,,koGkvJRa07i,,,,
2023-12-29T13:49:38.795,,,,,,,,,,6,2023-12-29T13:49:38.768,Gacumba,Gacumba,,,"/NLsvt0iBEyq/UvekxcAnx2W/MhuotIEABst/ImqZVr49FYW/nltmvs4PdGN/ADa3eNDETuX",2023-01-01T00:00:00.000,,,,,,,,,,,,ADa3eNDETuX,,,,
2023-12-29T13:33:05.202,,,,,,,,,,6,2023-12-29T13:33:05.181,Gacumbi,Gacumbi,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/NwJ6joxj5jR/xNsEtQviEzV/sawWyadXEoY",2023-01-01T00:00:00.000,,,,,,,,,,,,sawWyadXEoY,,,,
2023-12-29T13:32:35.108,,,,,,,,,,6,2023-12-29T13:32:35.081,Gacumu,Gacumu,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/DR9zPtq1Tjl/RL6uxneoB1H/XUft47oWpOp",2023-01-01T00:00:00.000,,,,,,,,,,,,XUft47oWpOp,,,,
2023-12-29T14:38:28.781,,,,,,,,,,5,2023-12-29T14:38:28.720,Gacundezi,Gacundezi,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/klLjNGRaVDV/qzuCbQTODVl",2023-01-01T00:00:00.000,,,,,,,,,,,,qzuCbQTODVl,,,,
2023-12-29T14:38:30.402,,,,,,,,,,6,2023-12-29T14:38:30.344,"Gacundezi I","Gacundezi I",,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/klLjNGRaVDV/qzuCbQTODVl/MDKsbXR9wuu",2023-01-01T00:00:00.000,,,,,,,,,,,,MDKsbXR9wuu,,,,
2023-12-29T14:38:31.016,,,,,,,,,,6,2023-12-29T14:38:30.960,"Gacundezi Ii","Gacundezi Ii",,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/klLjNGRaVDV/qzuCbQTODVl/GktkfgWcCTd",2023-01-01T00:00:00.000,,,,,,,,,,,,GktkfgWcCTd,,,,
2023-12-29T14:27:25.785,,,,,,,,,,5,2023-12-29T14:27:25.721,Gacundura,Gacundura,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/T2YB9yUiYJF/FGvYvXanIBJ",2023-01-01T00:00:00.000,,,,,,,,,,,,FGvYvXanIBJ,,,,
2023-12-29T13:40:53.480,,,,,,,,,,6,2023-12-29T13:40:53.455,Gacundura,Gacundura,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/BF8sifuy2ob/zVF3EizDZlO/iN5WE4K8RC1",2023-01-01T00:00:00.000,,,,,,,,,,,,iN5WE4K8RC1,,,,
2023-12-29T14:35:08.105,,,,,,,,,,6,2023-12-29T14:35:08.055,Gacungiro,Gacungiro,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/qX7SMbGpiyZ/fmQu99XgpDE/DWM3Xn8q4IL",2023-01-01T00:00:00.000,,,,,,,,,,,,DWM3Xn8q4IL,,,,
2023-12-29T14:31:37.309,,,,,,,,,,6,2023-12-29T14:31:37.245,Gacunshu,Gacunshu,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/phHOhVHHnO6/ZomoQQ1Ev2e/jA07eerkawJ",2023-01-01T00:00:00.000,,,,,,,,,,,,jA07eerkawJ,,,,
2023-12-29T13:47:28.965,,,,,,,,,,4,2023-12-29T13:47:28.934,Gacurabwenge,Gacurabwenge,,,"/NLsvt0iBEyq/d3sGVyQqwe5/JrZv84pAK7M/nmBMgToEkXE",2023-01-01T00:00:00.000,,,,,,,,,,,,nmBMgToEkXE,,,,
2023-12-29T14:03:17.040,,,,,,,,,,6,2023-12-29T14:03:16.952,Gacurabwenge,Gacurabwenge,,,"/NLsvt0iBEyq/d3sGVyQqwe5/YERZ0lx6TL4/ChUSGb1jkRJ/Vub8zrUdTid/qrGtv1bI2fy",2023-01-01T00:00:00.000,,,,,,,,,,,,qrGtv1bI2fy,,,,
2023-12-29T13:56:32.207,,,,,,,,,,5,2023-12-29T13:56:32.157,Gacurabwenge,Gacurabwenge,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/le4RWOntUfs/tTE15xRBp0W",2023-01-01T00:00:00.000,,,,,,,,,,,,tTE15xRBp0W,,,,
2023-12-29T13:44:31.439,,,,,,,,,,6,2023-12-29T13:44:31.377,Gacuriro,Gacuriro,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/zUhvPPcD7O2/CPvGFeReoeP/Wr8fvOUW4g8",2023-01-01T00:00:00.000,,,,,,,,,,,,Wr8fvOUW4g8,,,,
2023-12-29T13:19:00.955,,,,,,,,,,5,2023-12-29T13:19:00.936,Gacuriro,Gacuriro,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/rZaI7cFyJHI/YUM3VaSnmIW",2023-01-01T00:00:00.000,,,,,,,,,,,,YUM3VaSnmIW,,,,
2023-12-29T13:19:05.158,,,,,,,,,,6,2023-12-29T13:19:05.136,"Gacuriro 2020","Gacuriro 2020",,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/rZaI7cFyJHI/YUM3VaSnmIW/yonodOF2BfV",2023-01-01T00:00:00.000,,,,,,,,,,,,yonodOF2BfV,,,,
2023-12-29T14:29:17.853,,,,,,,,,,6,2023-12-29T14:29:17.793,Gacwamba,Gacwamba,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/NGwG6CNq14F/tSxN1Lpb6G8/zkwxnyG0mIU",2023-01-01T00:00:00.000,,,,,,,,,,,,zkwxnyG0mIU,,,,
2023-12-29T13:12:04.406,,,,,,,,,,5,2023-12-29T13:12:04.373,Gacyamo,Gacyamo,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/SCuIaB7uaIN/ryEbZwr1TTr",2023-01-01T00:00:00.000,,,,,,,,,,,,ryEbZwr1TTr,,,,
2023-12-29T14:06:35.841,,,,,,,,,,6,2023-12-29T14:06:35.806,Gacyamo,Gacyamo,,,"/NLsvt0iBEyq/UvekxcAnx2W/RlaQ9qPE7Wx/QgtvYzveyf7/qsyGOFxiYJn/vIF9JXAnxPw",2023-01-01T00:00:00.000,,,,,,,,,,,,vIF9JXAnxPw,,,,
2023-12-29T14:27:35.558,,,,,,,,,,6,2023-12-29T14:27:35.478,Gacyamu,Gacyamu,,,"/NLsvt0iBEyq/UvekxcAnx2W/G9cUOSP7XMy/L9l83RvtNhP/dJMBqwv5Eg3/S1rAbNMvLfL",2023-01-01T00:00:00.000,,,,,,,,,,,,S1rAbNMvLfL,,,,
2023-12-29T14:26:46.543,,,,,,,,,,6,2023-12-29T14:26:46.484,Gacyogo,Gacyogo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/NGwG6CNq14F/T3udSAilavV/pVyINNZAcHs",2023-01-01T00:00:00.000,,,,,,,,,,,,pVyINNZAcHs,,,,
2023-12-29T14:25:04.044,,,,,,,,,,6,2023-12-29T14:25:03.987,Gafatangwe,Gafatangwe,,,"/NLsvt0iBEyq/d3sGVyQqwe5/YERZ0lx6TL4/afUa5eplYb1/YtMfMd94xbg/FkHIXs03JGY",2023-01-01T00:00:00.000,,,,,,,,,,,,FkHIXs03JGY,,,,
2023-12-29T14:08:52.148,,,,,,,,,,6,2023-12-29T14:08:52.095,Gafoka,Gafoka,,,"/NLsvt0iBEyq/UvekxcAnx2W/RlaQ9qPE7Wx/uTfMYAURcbV/beoEPt7kmMw/gbJUF1sPcgR",2023-01-01T00:00:00.000,,,,,,,,,,,,gbJUF1sPcgR,,,,
2023-12-29T13:49:12.274,,,,,,,,,,6,2023-12-29T13:49:12.246,Gafonogo,Gafonogo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/JrZv84pAK7M/fyOG7BxAV4B/pxv8MhEZNPl/pYkPuTmVsOi",2023-01-01T00:00:00.000,,,,,,,,,,,,pYkPuTmVsOi,,,,
2023-12-29T13:54:06.106,,,,,,,,,,6,2023-12-29T13:54:06.066,Gafu,Gafu,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k03ln15PN0Q/e6AXgxJvdV7/HuJRUvoXoam",2023-01-01T00:00:00.000,,,,,,,,,,,,HuJRUvoXoam,,,,
2023-12-29T13:38:47.411,,,,,,,,,,6,2023-12-29T13:38:47.377,Gafuhisha,Gafuhisha,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/fVSwfFvuKPD/DWtRmSAtJET/rTPdXKTDrtF",2023-01-01T00:00:00.000,,,,,,,,,,,,rTPdXKTDrtF,,,,
2023-12-29T14:25:50.337,,,,,,,,,,5,2023-12-29T14:25:50.274,Gafuka,Gafuka,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/jusg8MFNuNg/L7DCO9yC7uy",2023-01-01T00:00:00.000,,,,,,,,,,,,L7DCO9yC7uy,,,,
2023-12-29T13:59:43.820,,,,,,,,,,6,2023-12-29T13:59:43.751,Gafuku,Gafuku,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/RI0k3Kg8UFJ/RIpCOpq1WEf/GToW9ciQEtZ",2023-01-01T00:00:00.000,,,,,,,,,,,,GToW9ciQEtZ,,,,
2023-12-29T13:43:24.361,,,,,,,,,,6,2023-12-29T13:43:24.329,Gafumba,Gafumba,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/l3uSTmchAeh/GC3HnJVECp6/ndyBirl1JZv",2023-01-01T00:00:00.000,,,,,,,,,,,,ndyBirl1JZv,,,,
2023-12-29T13:37:22.757,,,,,,,,,,5,2023-12-29T13:37:22.737,Gafumba,Gafumba,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/NGwG6CNq14F/T3udSAilavV",2023-01-01T00:00:00.000,,,,,,,,,,,,T3udSAilavV,,,,
2023-12-29T13:43:55.361,,,,,,,,,,6,2023-12-29T13:43:55.334,Gafunzo,Gafunzo,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k03ln15PN0Q/e6AXgxJvdV7/Cu1tBXabrzE",2023-01-01T00:00:00.000,,,,,,,,,,,,Cu1tBXabrzE,,,,
2023-12-29T13:44:03.144,,,,,,,,,,5,2023-12-29T13:44:03.107,Gafunzo,Gafunzo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/cM2P652eYaG/BOeAqNCemTJ/kQFhhCgwWUd",2023-01-01T00:00:00.000,,,,,,,,,,,,kQFhhCgwWUd,,,,
2023-12-29T13:49:32.901,,,,,,,,,,6,2023-12-29T13:49:32.858,Gafuruguto,Gafuruguto,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/ICxgVMRHN19/hpkEQLntTGP/fyggsfFECU0",2023-01-01T00:00:00.000,,,,,,,,,,,,fyggsfFECU0,,,,
2023-12-29T13:36:19.066,,,,,,,,,,6,2023-12-29T13:36:19.045,Gafurwe,Gafurwe,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/NwJ6joxj5jR/ti0FDFJCiFa/McJ4LEsBzkQ",2023-01-01T00:00:00.000,,,,,,,,,,,,McJ4LEsBzkQ,,,,
2023-12-29T14:39:52.049,,,,,,,,,,6,2023-12-29T14:39:51.972,Gahabo,Gahabo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/S8DS8JwfdAo/aT5ugXTHk2B/g3VZILu2WUY",2023-01-01T00:00:00.000,,,,,,,,,,,,g3VZILu2WUY,,,,
2023-12-29T14:16:41.322,,,,,,,,,,5,2023-12-29T14:16:41.282,Gahabwa,Gahabwa,,,"/NLsvt0iBEyq/OMhvoA1PDd5/vx2WLOHKkjR/J8I14Dt1Uo2/Mw5N7ny9wAw",2023-01-01T00:00:00.000,,,,,,,,,,,,Mw5N7ny9wAw,,,,
2023-12-29T13:27:12.065,,,,,,,,,,6,2023-12-29T13:27:12.042,Gahabwa,Gahabwa,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/hDDzPsgJUFe/Mc9nXENLebg/X6hSySMKZXI",2023-01-01T00:00:00.000,,,,,,,,,,,,X6hSySMKZXI,,,,
2023-12-29T14:48:15.241,,,,,,,,,,5,2023-12-29T14:48:15.182,Gahama,Gahama,,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/NaDrpmkUj57/WR0Z3KxAEAL",2023-01-01T00:00:00.000,,,,,,,,,,,,WR0Z3KxAEAL,,,,
2023-12-29T13:39:17.947,,,,,,,,,,6,2023-12-29T13:39:17.925,Gahama,Gahama,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k2mfNQ20qSO/dTVe6Z1xD4f/zfK33nC68A5",2023-01-01T00:00:00.000,,,,,,,,,,,,zfK33nC68A5,,,,
2023-12-29T13:35:22.532,,,,,,,,,,5,2023-12-29T13:35:22.512,Gahana,Gahana,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/EntbC1XPAqi/SJaxeaLdYDW",2023-01-01T00:00:00.000,,,,,,,,,,,,SJaxeaLdYDW,,,,
2023-12-29T13:23:46.743,,,,,,,,,,6,2023-12-29T13:23:46.724,Gahanda,Gahanda,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k03ln15PN0Q/xE4D33GmS0o/oE1i8oNf1VM",2023-01-01T00:00:00.000,,,,,,,,,,,,oE1i8oNf1VM,,,,
2023-12-29T13:40:00.005,,,,,,,,,,6,2023-12-29T13:39:59.976,Gahande,Gahande,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/A9YJnR2nWpg/j2FDYCObbVU/E4gJBDWnuTE",2023-01-01T00:00:00.000,,,,,,,,,,,,E4gJBDWnuTE,,,,
2023-12-29T13:21:01.155,,,,,,,,,,6,2023-12-29T13:21:01.139,Gahanga,Gahanga,,,"/NLsvt0iBEyq/I7LUEXlue90/Elcqno9VUjB/phqr459VlkH/UIQZRZutz5p/ly4uR76mXf7",2023-01-01T00:00:00.000,,,,,,,,,,,,ly4uR76mXf7,,,,
2023-12-29T13:20:59.538,,,,,,,,,,4,2023-12-29T13:20:59.521,Gahanga,Gahanga,,,"/NLsvt0iBEyq/I7LUEXlue90/Elcqno9VUjB/phqr459VlkH",2023-01-01T00:00:00.000,,,,,,,,,,,,phqr459VlkH,,,,
2023-12-29T13:21:00.463,,,,,,,,,,5,2023-12-29T13:21:00.440,Gahanga,Gahanga,,,"/NLsvt0iBEyq/I7LUEXlue90/Elcqno9VUjB/phqr459VlkH/UIQZRZutz5p",2023-01-01T00:00:00.000,,,,,,,,,,,,UIQZRZutz5p,,,,
2023-12-29T13:32:35.697,,,,,,,,,,6,2023-12-29T13:32:35.672,Gahango,Gahango,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/DR9zPtq1Tjl/RL6uxneoB1H/bfCPTQ6r5U5",2023-01-01T00:00:00.000,,,,,,,,,,,,bfCPTQ6r5U5,,,,
2023-12-29T13:58:22.693,,,,,,,,,,6,2023-12-29T13:58:22.648,Gahanika,Gahanika,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/l3a9zq8Gglu/XAl9oPHbaaH/aOKE0BgRFCv",2023-01-01T00:00:00.000,,,,,,,,,,,,aOKE0BgRFCv,,,,
2023-12-29T14:46:26.381,,,,,,,,,,4,2023-12-29T14:46:26.308,Gahara,Gahara,,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/jdgaFVHYGxH",2023-01-01T00:00:00.000,,,,,,,,,,,,jdgaFVHYGxH,,,,
2023-12-29T14:39:17.485,,,,,,,,,,6,2023-12-29T14:39:17.421,"Gahara I","Gahara I",,,"/NLsvt0iBEyq/qtB5YKGpetQ/eyq3Niz72Ls/Y5TO8HknuIT/li91XZav65N/Hnu58tY0M2t",2023-01-01T00:00:00.000,,,,,,,,,,,,Hnu58tY0M2t,,,,
2023-12-29T14:39:18.132,,,,,,,,,,6,2023-12-29T14:39:18.047,"Gahara Ii","Gahara Ii",,,"/NLsvt0iBEyq/qtB5YKGpetQ/eyq3Niz72Ls/Y5TO8HknuIT/li91XZav65N/Wpxm11OvjD1",2023-01-01T00:00:00.000,,,,,,,,,,,,Wpxm11OvjD1,,,,
2023-12-29T13:28:30.393,,,,,,,,,,6,2023-12-29T13:28:30.370,Gaharanyonga,Gaharanyonga,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/l3uSTmchAeh/GC3HnJVECp6/QD2glDZ3Rxm",2023-01-01T00:00:00.000,,,,,,,,,,,,QD2glDZ3Rxm,,,,
2023-12-29T13:28:40.020,,,,,,,,,,6,2023-12-29T13:28:39.999,Gahararo,Gahararo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/Ih00Q4tWlo9/VhjTOss9lMy/YKwl0xs2VkU",2023-01-01T00:00:00.000,,,,,,,,,,,,YKwl0xs2VkU,,,,
2023-12-29T13:53:06.582,,,,,,,,,,6,2023-12-29T13:53:06.550,Gaharawe,Gaharawe,,,"/NLsvt0iBEyq/UvekxcAnx2W/dzu2J35kVop/qTgzW0IdoSZ/yiKmRFVXlFe/mc0rfSZo6Oc",2023-01-01T00:00:00.000,,,,,,,,,,,,mc0rfSZo6Oc,,,,
2023-12-29T14:19:11.967,,,,,,,,,,6,2023-12-29T14:19:11.918,Gaharo,Gaharo,,,"/NLsvt0iBEyq/OMhvoA1PDd5/Ja99XwzeEZ0/ZzVjtPfNwVW/OaJMZzAyCVC/Y1KyNdRwbfZ",2023-01-01T00:00:00.000,,,,,,,,,,,,Y1KyNdRwbfZ,,,,
2023-12-29T14:55:17.435,,,,,,,,,,6,2023-12-29T14:55:17.356,Gaharwa,Gaharwa,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k03ln15PN0Q/e6AXgxJvdV7/AnLyaAYf4lB",2023-01-01T00:00:00.000,,,,,,,,,,,,AnLyaAYf4lB,,,,
2023-12-29T14:27:05.567,,,,,,,,,,6,2023-12-29T14:27:05.516,Gahe,Gahe,,,"/NLsvt0iBEyq/d3sGVyQqwe5/JrZv84pAK7M/zR7VsaH3ZHS/ygiBYkzj7It/QkpSfE5lKHM",2023-01-01T00:00:00.000,,,,,,,,,,,,QkpSfE5lKHM,,,,
2023-12-29T13:41:46.401,,,,,,,,,,6,2023-12-29T13:41:46.367,Gahembe,Gahembe,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/xnYoIfnns7K/myp0vfywzf4/oR9ifEQyiEp",2023-01-01T00:00:00.000,,,,,,,,,,,,oR9ifEQyiEp,,,,
2023-12-29T13:58:32.810,,,,,,,,,,6,2023-12-29T13:58:32.773,Gahenerezo,Gahenerezo,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/l3a9zq8Gglu/YyXS9tlfuay/WZpSKEfLFbA",2023-01-01T00:00:00.000,,,,,,,,,,,,WZpSKEfLFbA,,,,
2023-12-29T13:24:16.250,,,,,,,,,,6,2023-12-29T13:24:16.223,Gahengeri,Gahengeri,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/l3uSTmchAeh/bVOxE3h8imx/B6zdqYNVzM6",2023-01-01T00:00:00.000,,,,,,,,,,,,B6zdqYNVzM6,,,,
2023-12-29T14:31:21.160,,,,,,,,,,4,2023-12-29T14:31:21.093,Gahengeri,Gahengeri,,,"/NLsvt0iBEyq/qtB5YKGpetQ/FYWwHHg36JQ/GcvModJhJue",2023-01-01T00:00:00.000,,,,,,,,,,,,GcvModJhJue,,,,
2023-12-29T13:56:04.152,,,,,,,,,,6,2023-12-29T13:56:04.103,Gaheriheri,Gaheriheri,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/eTKbXJwQhIn/ekucTQn8iLE/pSLSE0ysS1C",2023-01-01T00:00:00.000,,,,,,,,,,,,pSLSE0ysS1C,,,,
